plan_id,state,metal_level,rate,rate_area
63203BO9147893,SC,Silver,272.06,42
05727HH7850620,SC,Silver,274.45,42
07046UL6747231,SC,Silver,274.64,42
86823AO9695488,SC,Silver,275.76,42
42676XH6459173,SC,Silver,276.15,42
48882XY2405851,SC,Silver,277.34,42
77275PC0025638,SC,Silver,278.56,42
97156IX6622129,SC,Silver,280.24,42
53815DA6108587,SC,Silver,280.46,42
15971DY5781139,SC,Silver,280.78,42
98503OR9957947,SC,Silver,282.17,42
80737BI0151515,SC,Silver,282.48,42
17808BF1105898,SC,Silver,282.84,42
23112PB2722379,SC,Silver,283.58,42
65026VY6921073,SC,Silver,283.73,42
23944VH9656657,SC,Silver,284.71,42
72226BX6709600,SC,Silver,285.1,42
11649FY2218269,SC,Silver,285.57,42
62463NS7785237,SC,Silver,285.8,42
17162MQ2399363,SC,Silver,288.4,42
02825JW3671054,SC,Silver,288.65,42
32092QY3124017,SC,Silver,289.36,42
55008QQ3849053,SC,Silver,291.65,42
17254EL4611708,SC,Silver,295.78,42
20901GV8869452,SC,Silver,301.98,42
12436RW2574305,SC,Silver,462.98,42
34377XG0190227,SC,Silver,471.69,42
02204YG3765446,SC,Silver,258.21,43
33825UJ5751037,SC,Silver,268.93,43
02406YT5418742,SC,Silver,271.49,43
70259XR2060330,SC,Silver,271.96,43
98646LQ7987708,SC,Silver,273.61,43
84485GQ5934847,SC,Silver,274.98,43
54201PU2427350,SC,Silver,279.63,43
30642DG4063968,SC,Silver,286.81,43
91302QO7214637,SC,Silver,300.4,43
16225MJ5874588,SC,Silver,304.01,43
27241MC3870874,SC,Silver,311.38,43
28102LK0200821,SC,Silver,314.12,43
43773AD6905146,SC,Silver,314.33,43
13794PX2018148,SC,Silver,315.61,43
42548TF0904525,SC,Silver,316.06,43
02323CQ7353918,SC,Silver,318.82,43
52711IC5766149,SC,Silver,321.36,43
64533TW0184565,SC,Silver,323.3,43
80945YR9391803,SC,Silver,323.72,43
03283UA5933225,SC,Silver,324.73,43
93461HB0682111,SC,Silver,325.86,43
33049OH7695930,SC,Silver,326.31,43
72579MR0933925,SC,Silver,326.85,43
57899PR7598188,SC,Silver,327.1,43
04466RD8250180,SC,Silver,330.08,43
33792IK2425184,SC,Silver,331.18,43
98426ES9345304,SC,Silver,333.8,43
65406JC8928750,SC,Silver,345.62,43
08645HP5450532,SC,Silver,494.25,43
81820FT6969488,SC,Silver,503.56,43
15508GI5237764,SC,Silver,265.95,44
23234HY8446112,SC,Silver,266.28,44
48445KF2574069,SC,Silver,269.14,44
37923RE3755914,SC,Silver,275.66,44
80553FB3815730,SC,Silver,277.34,44
04844GX1252837,SC,Silver,278.08,44
86448EE5039295,SC,Silver,278.28,44
55195QK4772904,SC,Silver,279.41,44
20746DD1133669,SC,Silver,279.8,44
81795HG1662843,SC,Silver,280.46,44
31271SQ2014709,SC,Silver,282.17,44
27325UE4914522,SC,Silver,282.25,44
76487EP5247032,SC,Silver,283.58,44
33192UI8652908,SC,Silver,284.5,44
47006YK5933712,SC,Silver,286.22,44
16121BM6879497,SC,Silver,286.59,44
43439UI6391815,SC,Silver,287.48,44
83342NX2196773,SC,Silver,288.48,44
19326DU5137410,SC,Silver,288.88,44
96236FO9029191,SC,Silver,289.35,44
63019HP1547048,SC,Silver,289.58,44
44447QI0243866,SC,Silver,292.21,44
10463FC8596481,SC,Silver,293.19,44
22482XB5780889,SC,Silver,295.51,44
03081CX6888270,SC,Silver,295.78,44
88411CZ7958918,SC,Silver,305.98,44
08070BC5374015,SC,Silver,462.98,44
05540KX9429243,SC,Silver,471.69,44
33787SD2843781,SC,Silver,282.19,45
36397PP2366262,SC,Silver,290.68,45
74180GR0988692,SC,Silver,293.91,45
43213IL2349616,SC,Silver,294.17,45
91781HX2217169,SC,Silver,297.21,45
64177EC9845803,SC,Silver,299.02,45
35293HL4198736,SC,Silver,300.52,45
58435WP5581173,SC,Silver,301.3,45
49950FJ5130776,SC,Silver,303.95,45
14029IU4607300,SC,Silver,304.15,45
54996BP3338194,SC,Silver,305.39,45
82789UP2043903,SC,Silver,305.82,45
63215CK5874986,SC,Silver,308.49,45
61650TB0126544,SC,Silver,310.96,45
00876PT5522526,SC,Silver,312.83,45
74496NC6446333,SC,Silver,313.24,45
18451LT6816801,SC,Silver,313.44,45
60526NL8231649,SC,Silver,314.22,45
67960CK1241412,SC,Silver,315.31,45
07710VV1587116,SC,Silver,315.74,45
68905YT4656254,SC,Silver,316.26,45
84048XR1170393,SC,Silver,316.51,45
48747WD7543734,SC,Silver,319.39,45
15989BC2456905,SC,Silver,320.46,45
63763BX5181700,SC,Silver,322.99,45
93670CV5633458,SC,Silver,334.43,45
61017XV5291816,SC,Silver,494.25,45
04789DQ1699117,SC,Silver,503.56,45
89821MK0397130,SC,Silver,281.01,46
10129GF9342484,SC,Silver,282.19,46
68687CG5732898,SC,Silver,286.37,46
05516JQ6858646,SC,Silver,289.44,46
40261ST0300525,SC,Silver,289.81,46
45550HE9806750,SC,Silver,293.91,46
35622PL8733008,SC,Silver,296.84,46
64650EQ6875536,SC,Silver,297.21,46
85763BP0282379,SC,Silver,299.02,46
12328QY8277296,SC,Silver,299.44,46
58181CW4894973,SC,Silver,299.65,46
87204QW1964991,SC,Silver,300.52,46
50470XK0880998,SC,Silver,300.87,46
21244XF3178629,SC,Silver,301.29,46
18415CP7276465,SC,Silver,303.92,46
21833DN2330825,SC,Silver,306.35,46
43809VB7301114,SC,Silver,308.2,46
27135EA5224596,SC,Silver,308.6,46
87533RQ9539882,SC,Silver,309.56,46
80180EY9643711,SC,Silver,310.64,46
32304IF9914739,SC,Silver,311.06,46
13963FM4074969,SC,Silver,311.58,46
58731SX5045680,SC,Silver,311.82,46
07683TG8841917,SC,Silver,313.44,46
41465WZ4230787,SC,Silver,314.66,46
98395VN5967592,SC,Silver,315.71,46
14493UK2096776,SC,Silver,318.2,46
61956UA4740636,SC,Silver,329.48,46
38097ZQ4066033,SC,Silver,477.6,46
68844WT5063821,SC,Silver,486.6,46
34195QY0118012,SD,Silver,251.33,1
57925MP5585570,SD,Silver,263.87,1
72953WV9680268,SD,Silver,270.13,1
23467UW5783309,SD,Silver,274.56,1
35337AG7219743,SD,Silver,276.04,1
06014DP5039430,SD,Silver,276.76,1
31040KP3073423,SD,Silver,281.18,1
53774WB4213042,SD,Silver,283.3,1
88907HJ3610863,SD,Silver,287.09,1
81563RE3678192,SD,Silver,301.55,1
80340PU7606512,SD,Silver,306.46,1
63673VN8050044,SD,Silver,311.18,1
18031XB4036257,SD,Silver,315.32,1
51420LM7579073,SD,Silver,318.64,1
19639LG8442769,SD,Silver,321.15,1
60806LO3509164,SD,Silver,324.48,1
72072IM1415242,SD,Silver,331.62,1
76224BB3518688,SD,Silver,336.82,1
88577CB9373782,SD,Silver,337.45,1
25145SG4410778,SD,Silver,247.67,2
46285MV8350491,SD,Silver,250.14,2
91272RC0880358,SD,Silver,251.33,2
44498YH8399252,SD,Silver,261.57,2
85190KM2518856,SD,Silver,263.87,2
12462VG6573876,SD,Silver,264.32,2
45810ZK9323032,SD,Silver,266.4,2
18643XT2160757,SD,Silver,269.16,2
63294WT7414361,SD,Silver,270.13,2
44470WC3410498,SD,Silver,274.56,2
19318PF5928784,SD,Silver,275.09,2
40927CE9261338,SD,Silver,276.04,2
48302PR4502084,SD,Silver,276.76,2
16558KF3455367,SD,Silver,279.4,2
80002GN4704931,SD,Silver,279.93,2
64647FJ8238282,SD,Silver,281.18,2
68234XK2089769,SD,Silver,283.3,2
83621DX3281943,SD,Silver,287.09,2
20770YQ3609507,SD,Silver,306.46,2
24039DK7507421,SD,Silver,311.18,2
45780QA4089664,SD,Silver,251.33,3
92865DR0945957,SD,Silver,253.27,3
34965YF1876628,SD,Silver,255.79,3
67748KU5351899,SD,Silver,263.87,3
79858DI0119770,SD,Silver,267.47,3
90697DO8070364,SD,Silver,270.13,3
97597YT3882166,SD,Silver,270.29,3
37829UL0680278,SD,Silver,272.42,3
91890GF0000769,SD,Silver,274.56,3
36781YU3600160,SD,Silver,275.24,3
19191YM5125687,SD,Silver,276.04,3
75422VV6069657,SD,Silver,276.76,3
99530OO1417673,SD,Silver,281.18,3
34566XV7568451,SD,Silver,281.3,3
61960DT8604325,SD,Silver,283.3,3
66294UI7884537,SD,Silver,285.71,3
74231KM3011511,SD,Silver,286.25,3
43247OV0602889,SD,Silver,287.09,3
45798AB3116047,SD,Silver,306.46,3
90562DN5128410,SD,Silver,311.18,3
44411VK9753154,SD,Silver,251.33,4
24372AC9120026,SD,Silver,263.87,4
77649TP9775782,SD,Silver,270.13,4
35115WF9032072,SD,Silver,274.56,4
24395KY5916813,SD,Silver,276.04,4
78347SB0772926,SD,Silver,276.76,4
78221BD0247464,SD,Silver,281.18,4
58521KR3991593,SD,Silver,283.3,4
80934EQ8819628,SD,Silver,286.64,4
82651KV8306430,SD,Silver,287.09,4
63972DG6429583,SD,Silver,299.74,4
07160FW1547785,SD,Silver,302.89,4
26023BX6190499,SD,Silver,305.28,4
08102LX4856258,SD,Silver,306.46,4
30001BT5249331,SD,Silver,308.44,4
31084WN2718903,SD,Silver,311.18,4
94703UG2670523,SD,Silver,315.23,4
31434QU8664050,SD,Silver,320.17,4
46228BW6119200,SD,Silver,320.77,4
90012ME9222191,TN,Silver,226.62,1
46846BD9284365,TN,Silver,235.91,1
75808PK6315703,TN,Silver,236.56,1
82326NH5927743,TN,Silver,237.22,1
24764HM7533655,TN,Silver,244.89,1
21849BR9625829,TN,Silver,256.05,1
03795QR5960182,TN,Silver,256.5,1
06378MR8886626,TN,Silver,264.05,1
80623WC1745075,TN,Silver,265.96,1
73784XH6138532,TN,Silver,270.89,1
70012NY5883861,TN,Silver,275.47,1
71947GX8755422,TN,Silver,290.02,1
72937OH5768976,TN,Silver,303.21,1
10053ID3880012,TN,Silver,308.34,1
31936HE6933730,TN,Silver,384.29,1
71905IJ8402807,TN,Silver,391.72,1
72301QX7866946,TN,Silver,204.38,2
73824DR6305632,TN,Silver,212.76,2
22959QL6798798,TN,Silver,213.35,2
47688YA9950638,TN,Silver,213.95,2
30012RN2065046,TN,Silver,220.86,2
23152KC9752677,TN,Silver,227.09,2
96425YP2904023,TN,Silver,230.93,2
56206XW4845672,TN,Silver,231.34,2
03348GV3434926,TN,Silver,235.28,2
35262BM3363472,TN,Silver,236.4,2
57253SI7873945,TN,Silver,237.06,2
28984VL5841427,TN,Silver,237.72,2
37480EO7422413,TN,Silver,239.87,2
54991LT0670193,TN,Silver,244.32,2
96351EI0360282,TN,Silver,245.4,2
85566XX0470248,TN,Silver,248.45,2
98589MY4584753,TN,Silver,256.59,2
70151OM3068895,TN,Silver,257.04,2
03936JM6529353,TN,Silver,261.57,2
12235CE4014834,TN,Silver,264.61,2
54521WW5947086,TN,Silver,266.52,2
73873JM7614338,TN,Silver,271.46,2
62032UH2575052,TN,Silver,276.05,2
89304HS6885831,TN,Silver,290.63,2
55189QY9607521,TN,Silver,303.85,2
71587TD1200778,TN,Silver,308.99,2
59243TL7532760,TN,Silver,345.86,2
29557WE4915889,TN,Silver,352.54,2
76062YL4651673,TN,Silver,210.66,3
39608QX8222555,TN,Silver,219.29,3
39713VT2106867,TN,Silver,219.9,3
76223EF5822399,TN,Silver,220.51,3
15339BU8072238,TN,Silver,227.64,3
51491YH4616306,TN,Silver,234.06,3
30440QN2065988,TN,Silver,238.01,3
97984GR4198357,TN,Silver,238.44,3
02688QC4731200,TN,Silver,243.66,3
27578QM1345078,TN,Silver,244.33,3
63839EO5069248,TN,Silver,245.01,3
27588XQ2334080,TN,Silver,247.23,3
65813UF3489327,TN,Silver,251.81,3
40551JB9223348,TN,Silver,252.93,3
81527CQ4441459,TN,Silver,256.07,3
39780GN1439900,TN,Silver,264.46,3
60244CI1278128,TN,Silver,264.93,3
45653DW5442314,TN,Silver,269.6,3
01767TL2343951,TN,Silver,272.73,3
50422VQ2927262,TN,Silver,274.7,3
78063TF1736546,TN,Silver,279.79,3
39378CZ6617827,TN,Silver,284.52,3
45551BW5281770,TN,Silver,299.55,3
18365KH3031405,TN,Silver,303.9,3
95928CW7446006,TN,Silver,305.57,3
01051CK7726813,TN,Silver,309.61,3
51484ST0219593,TN,Silver,313.17,3
74531XO4419221,TN,Silver,318.47,3
65281MG0923610,TN,Silver,357.08,3
68434OW5511533,TN,Silver,363.97,3
51636TN9415947,TN,Silver,214.59,4
68556KC3600027,TN,Silver,223.39,4
96453SS9616883,TN,Silver,224.01,4
58385HU4947038,TN,Silver,224.63,4
47758UB1055514,TN,Silver,231.89,4
16834NZ1909752,TN,Silver,242.46,4
48396VR1407640,TN,Silver,242.89,4
66942WY0865087,TN,Silver,251.85,4
99902WF7811293,TN,Silver,252.46,4
48401CT4976087,TN,Silver,256.52,4
09937RR4392524,TN,Silver,260.85,4
89740KR3394622,TN,Silver,262.81,4
32105PR5527478,TN,Silver,263.54,4
96027IP8646946,TN,Silver,264.27,4
74775CC1815364,TN,Silver,272.81,4
07614JB7489786,TN,Silver,274.63,4
13787II7711348,TN,Silver,284.26,4
83179HZ5789240,TN,Silver,285.25,4
58719IL5567568,TN,Silver,285.75,4
81710QT0734125,TN,Silver,293.62,4
25750XJ4160753,TN,Silver,294.17,4
13547TQ4715688,TN,Silver,295.24,4
42140GR2385318,TN,Silver,296.29,4
89446WX9448827,TN,Silver,299.14,4
31735RT4754119,TN,Silver,301.78,4
56244WT8535580,TN,Silver,306.89,4
10873LL8391303,TN,Silver,323.1,4
15787BC9303939,TN,Silver,337.79,4
36651NJ0993175,TN,Silver,343.5,4
56130CE5055071,TN,Silver,369.31,4
25984MU5786235,TN,Silver,376.45,4
97155CI8631862,TN,Silver,251.71,5
79490XI4732880,TN,Silver,262.03,5
29653SI7087945,TN,Silver,262.76,5
76253XN7129959,TN,Silver,263.49,5
42786EH9953215,TN,Silver,272.01,5
20974KT2272700,TN,Silver,284.4,5
09919XZ2625514,TN,Silver,284.91,5
10151WO1562714,TN,Silver,293.3,5
33226KQ8694868,TN,Silver,295.42,5
57268GW0633625,TN,Silver,300.89,5
23439CH0450044,TN,Silver,305.98,5
69671UJ0866479,TN,Silver,322.14,5
20595TY9658259,TN,Silver,336.79,5
82021WL1168639,TN,Silver,342.48,5
18094LH7329961,TN,Silver,375.89,5
33832EG2340720,TN,Silver,383.15,5
05317EY8436160,TN,Silver,208.45,6
81559EA2362318,TN,Silver,216.99,6
48943FO0609431,TN,Silver,217.59,6
66590SX7836301,TN,Silver,218.2,6
14357YD2107953,TN,Silver,225.25,6
59960BW8906385,TN,Silver,231.61,6
63823BB6576314,TN,Silver,235.52,6
72206MW6715630,TN,Silver,235.94,6
15283RS9461284,TN,Silver,236.74,6
95087OR6369283,TN,Silver,241.1,6
21922YU8039771,TN,Silver,241.77,6
18751RY9225571,TN,Silver,242.45,6
56008UM4032802,TN,Silver,244.64,6
32651TC2556607,TN,Silver,249.17,6
44424FN0795316,TN,Silver,250.28,6
14832QC2722160,TN,Silver,253.38,6
64716RU2983922,TN,Silver,261.69,6
32231UL4881006,TN,Silver,262.15,6
56389IC5221471,TN,Silver,266.77,6
97553VN5226937,TN,Silver,269.87,6
59849EC7845401,TN,Silver,271.82,6
08187RF5060179,TN,Silver,276.86,6
58377RW8686612,TN,Silver,281.54,6
54512NT1586860,TN,Silver,290.1,6
94843FU6741541,TN,Silver,291.7,6
46067IT8024471,TN,Silver,295.55,6
43213QW3409214,TN,Silver,296.41,6
83034WO9849347,TN,Silver,309.89,6
10888IK5763550,TN,Silver,315.13,6
62066UZ7984072,TN,Silver,349.57,6
32184QB0192756,TN,Silver,356.31,6
19956UG3679878,TN,Silver,225.52,7
46699DB5817346,TN,Silver,234.77,7
96064OP3601980,TN,Silver,235.41,7
35355TE6230337,TN,Silver,236.07,7
39129IG8856161,TN,Silver,243.7,7
39661NH0750344,TN,Silver,254.81,7
94324NL6081948,TN,Silver,255.26,7
77514PE4626615,TN,Silver,262.78,7
35167PH4376383,TN,Silver,264.68,7
87146GV1329120,TN,Silver,269.58,7
82945OX7843203,TN,Silver,274.14,7
75229CU6756097,TN,Silver,288.62,7
27390SR5635058,TN,Silver,301.74,7
25318RU3887653,TN,Silver,306.84,7
90263MC2750309,TN,Silver,327.11,7
63110FQ8983854,TN,Silver,333.43,7
17902PC2641310,TN,Silver,252.44,8
62157XC1151173,TN,Silver,262.79,8
25886XX5900900,TN,Silver,263.51,8
54104XE0000236,TN,Silver,264.25,8
53536VG8470260,TN,Silver,272.79,8
79235CY7331710,TN,Silver,285.22,8
58739IR0691406,TN,Silver,285.73,8
09697PO2418780,TN,Silver,294.14,8
32893ZQ2190056,TN,Silver,296.27,8
47167WG9593643,TN,Silver,301.76,8
05418KY3284402,TN,Silver,306.86,8
28138OF0208897,TN,Silver,323.07,8
54589DX5233438,TN,Silver,337.76,8
59765HY3449022,TN,Silver,341.18,8
46563DV5859826,TN,Silver,343.47,8
84893RW9775231,TN,Silver,347.77,8
03400JP5967494,TX,Silver,239.49,1
21243JE3424268,TX,Silver,249.36,1
92104HN6041165,TX,Silver,251.37,1
77222LD1032015,TX,Silver,315.59,1
39334UM4679425,TX,Silver,324.94,1
57305MY3901445,TX,Silver,328.5,1
21977GG1205505,TX,Silver,339.11,1
59871LE2966818,TX,Silver,407.18,1
86749LP5830171,TX,Silver,414.73,1
31650LV7926947,TX,Silver,240.94,2
87107DV4342614,TX,Silver,243.68,2
34083DG3511682,TX,Silver,250.87,2
01715OX0412938,TX,Silver,297.7,2
88443NZ0853233,TX,Silver,306.52,2
78561VO1607573,TX,Silver,309.88,2
40365RR9726734,TX,Silver,319.89,2
09315FF1120922,TX,Silver,373.24,2
42211IV7556839,TX,Silver,380.14,2
63473JO2540338,TX,Silver,222.92,3
41891UX3072940,TX,Silver,234.5,3
82465IT2640844,TX,Silver,244.01,3
82654EF9907206,TX,Silver,249.18,3
19584JX9309706,TX,Silver,251.48,3
41447GG6761850,TX,Silver,253.2,3
94604OJ9340043,TX,Silver,253.56,3
34902EK8567746,TX,Silver,254.74,3
97449TN7000820,TX,Silver,258.52,3
68299PG9165425,TX,Silver,259.01,3
66867SW3680730,TX,Silver,261.04,3
89649RZ6878472,TX,Silver,261.29,3
80349BW7631261,TX,Silver,262.04,3
36139XO9257933,TX,Silver,265.24,3
29673YK2569140,TX,Silver,266.7,3
61927JI4445847,TX,Silver,268.63,3
70773VZ7079741,TX,Silver,270.17,3
92801GK5662827,TX,Silver,272.82,3
29521IJ8060521,TX,Silver,273.77,3
67206ZS8720903,TX,Silver,274.06,3
03819FP3778658,TX,Silver,274.79,3
67834KY1820585,TX,Silver,274.79,3
41237BN5737411,TX,Silver,275.52,3
14558PU5448421,TX,Silver,277.17,3
97559VY9226226,TX,Silver,281.84,3
40343RR5425477,TX,Silver,283.53,3
69383LQ2840597,TX,Silver,288.67,3
41776YV1054653,TX,Silver,288.69,3
54724TK2473348,TX,Silver,290.76,3
28594PQ8834508,TX,Silver,292.19,3
07881QV2795766,TX,Silver,298.21,3
20562OI3108715,TX,Silver,300.0,3
07784RO5723585,TX,Silver,307.56,3
21725GY9178917,TX,Silver,311.27,3
75952VF0635713,TX,Silver,329.32,3
99876VP2447177,TX,Silver,332.29,3
77430NH3308755,TX,Silver,332.34,3
49594EQ1744234,TX,Silver,337.41,3
92395QE5502842,TX,Silver,340.33,3
48763KP0431763,TX,Silver,347.41,3
48046JD9536785,TX,Silver,351.22,3
94754LO6076751,TX,Silver,362.56,3
74117MU5093295,TX,Silver,366.61,3
13904XV3714237,TX,Silver,378.17,3
32255IM3884338,TX,Silver,385.18,3
72675MV1311063,TX,Silver,241.72,4
17917KO3929321,TX,Silver,260.59,4
99229JS7145249,TX,Silver,288.08,4
29529KP7757178,TX,Silver,299.95,4
65894OD3753994,TX,Silver,309.07,4
07150YA3543722,TX,Silver,315.04,4
54879NO4109345,TX,Silver,318.67,4
32199MT8586792,TX,Silver,318.97,4
38737AE6027776,TX,Silver,339.48,4
04104HW0080918,TX,Silver,366.04,4
53123GE6353464,TX,Silver,376.89,4
29576YT2759325,TX,Silver,381.01,4
71813CW4928688,TX,Silver,388.18,4
19805RX4304718,TX,Silver,393.32,4
65496XW9141607,TX,Silver,395.37,4
23699JJ2126687,TX,Silver,199.36,5
96393DD2369627,TX,Silver,204.94,5
92144SF8692633,TX,Silver,206.94,5
61796OE2976115,TX,Silver,207.13,5
21760FI7461046,TX,Silver,207.73,5
89418FY4832779,TX,Silver,211.32,5
80691LQ6580220,TX,Silver,218.29,5
79387KL8308102,TX,Silver,218.75,5
80827EE3138547,TX,Silver,220.03,5
84710WJ5146973,TX,Silver,223.76,5
26141SH4536409,TX,Silver,230.41,5
23148BP4360032,TX,Silver,232.08,5
97848AI7216726,TX,Silver,235.7,5
96337PA6173353,TX,Silver,236.76,5
40062CG2360297,TX,Silver,237.4,5
06992TH2201270,TX,Silver,238.03,5
03166YE2882412,TX,Silver,239.46,5
35319YA4462188,TX,Silver,243.49,5
40959WC7897303,TX,Silver,244.95,5
14720YB7945858,TX,Silver,249.39,5
47296GY7121134,TX,Silver,251.19,5
71091OK5818472,TX,Silver,257.63,5
64613NG0032535,TX,Silver,259.18,5
16558AC7145952,TX,Silver,270.5,5
24450XK9056533,TX,Silver,278.52,5
79854JQ3143526,TX,Silver,281.57,5
39301HG6202093,TX,Silver,290.67,5
39951YN4641036,TX,Silver,311.04,5
97757XM6630209,TX,Silver,314.92,5
18224CG9609752,TX,Silver,351.57,5
03256WS0358730,TX,Silver,358.08,5
04728BL7620293,TX,Silver,244.01,6
70058QW8285400,TX,Silver,246.25,6
69959YN9777635,TX,Silver,249.18,6
80702NZ5177490,TX,Silver,249.19,6
13318ZH5943834,TX,Silver,253.56,6
49606UT6063690,TX,Silver,259.46,6
02102SG7995074,TX,Silver,273.77,6
25877YT1629047,TX,Silver,304.85,6
34450NG3327024,TX,Silver,313.89,6
29253MJ9529247,TX,Silver,317.33,6
17273FW2143868,TX,Silver,327.58,6
87814KF2310605,TX,Silver,337.01,6
82957DS8781133,TX,Silver,340.29,6
77304GZ3079714,TX,Silver,344.09,6
85348VV0961657,TX,Silver,378.75,6
12584HW6266086,TX,Silver,448.06,6
85626JC4421606,TX,Silver,456.36,6
94261VN4987254,TX,Silver,228.7,7
69591LU3656553,TX,Silver,239.01,7
56967JX7217311,TX,Silver,240.53,7
73191VT1646106,TX,Silver,247.27,7
54614WR9686916,TX,Silver,248.86,7
70872UK7981157,TX,Silver,249.67,7
23373GC4234940,TX,Silver,249.92,7
50283TH9326969,TX,Silver,250.64,7
29842GQ4766442,TX,Silver,252.38,7
76788FQ9282035,TX,Silver,266.41,7
32954FF1656704,TX,Silver,270.98,7
57739XH6850642,TX,Silver,308.79,7
83923SY3343335,TX,Silver,317.94,7
64386NK5894556,TX,Silver,321.42,7
31537LN5581115,TX,Silver,331.81,7
38900CR5549666,TX,Silver,333.65,7
08928XZ9454126,TX,Silver,339.83,7
69891FC2105932,TX,Silver,272.24,8
28840LY7168131,TX,Silver,273.28,8
45998JG2068159,TX,Silver,276.68,8
19641NO7167086,TX,Silver,282.75,8
50038GE3589656,TX,Silver,283.46,8
98776XU1672274,TX,Silver,284.71,8
37768TR2932774,TX,Silver,290.67,8
05349DO3655375,TX,Silver,290.79,8
53455GN5519811,TX,Silver,293.5,8
03529MO6129085,TX,Silver,293.78,8
28499RQ3809446,TX,Silver,294.63,8
34815OF0343535,TX,Silver,295.94,8
54839HD3195446,TX,Silver,319.74,8
22720JK6028338,TX,Silver,352.16,8
11342HY8977264,TX,Silver,355.25,8
24269SP1553789,TX,Silver,357.81,8
27284OP1865260,TX,Silver,358.46,8
27107HP4228587,TX,Silver,358.51,8
63346XQ9722920,TX,Silver,367.13,8
36539FS3510089,TX,Silver,368.41,8
89354JT4374622,TX,Silver,372.45,8
36241NQ6776404,TX,Silver,375.16,8
17828YG8471190,TX,Silver,384.48,8
99997XZ6806079,TX,Silver,395.48,8
98034VT8222331,TX,Silver,463.2,8
30286LL7029358,TX,Silver,471.77,8
79826SK5909488,TX,Silver,216.71,9
35111OF2044202,TX,Silver,225.64,9
45206SU1779337,TX,Silver,227.54,9
76207UE3852323,TX,Silver,232.75,9
24668MQ2113991,TX,Silver,239.67,9
31739VS9127553,TX,Silver,241.4,9
93439DP9235544,TX,Silver,245.16,9
78358KV9927931,TX,Silver,246.27,9
31494DX2616675,TX,Silver,246.94,9
12492GV6969878,TX,Silver,247.59,9
58062CA3914460,TX,Silver,249.08,9
39318NR8973519,TX,Silver,253.27,9
76248MO4445758,TX,Silver,254.79,9
97624HJ8323185,TX,Silver,255.25,9
27288XG4662120,TX,Silver,256.29,9
56472IB2287744,TX,Silver,258.44,9
29528VV1071798,TX,Silver,259.41,9
30476KN1213260,TX,Silver,261.28,9
18225DC5443388,TX,Silver,267.98,9
36392FF0386662,TX,Silver,269.59,9
18217SN0201601,TX,Silver,271.07,9
68611QW3412164,TX,Silver,280.52,9
67879VR2876460,TX,Silver,288.84,9
91357XX0166690,TX,Silver,292.0,9
71747UK2718895,TX,Silver,301.43,9
33401UI0802501,TX,Silver,307.77,9
00896UV2347566,TX,Silver,316.39,9
98045ZM3727746,TX,Silver,319.46,9
21381SI6501279,TX,Silver,319.77,9
16367IB8455184,TX,Silver,320.7,9
47304RP6419295,TX,Silver,347.2,9
68060RZ8658094,TX,Silver,353.63,9
09298FG9221031,TX,Silver,241.72,10
80408BQ5060254,TX,Silver,243.72,10
66816GR2664792,TX,Silver,244.01,10
69299MQ2459046,TX,Silver,249.18,10
76210TD5144977,TX,Silver,253.56,10
75747CU4552121,TX,Silver,253.77,10
84088LK7727376,TX,Silver,256.95,10
35191VN0900331,TX,Silver,260.59,10
01218QT3481990,TX,Silver,260.89,10
93546GC0498765,TX,Silver,264.15,10
02964JN4817739,TX,Silver,264.15,10
09144QJ6474865,TX,Silver,266.72,10
56677GB9981001,TX,Silver,266.97,10
69466JX4736394,TX,Silver,267.74,10
21799GX2877461,TX,Silver,273.77,10
47781NF2908229,TX,Silver,286.62,10
84566HV8720053,TX,Silver,318.99,10
84147TN9466598,TX,Silver,326.2,10
55137BE4637668,TX,Silver,327.28,10
77872KD6488152,TX,Silver,329.9,10
45147YL5402745,TX,Silver,330.65,10
08081DO1628490,TX,Silver,331.8,10
68931VP5520954,TX,Silver,333.86,10
44723LC9648531,TX,Silver,337.59,10
19555UD3410596,TX,Silver,339.68,10
58288HN6311051,TX,Silver,339.82,10
36859IU1442420,TX,Silver,343.4,10
62171EX9518059,TX,Silver,348.67,10
73910MC6667275,TX,Silver,354.49,10
40983RD3796721,TX,Silver,371.6,10
97133FZ2490215,TX,Silver,421.15,10
89339GM5957832,TX,Silver,428.95,10
18533NW6421274,TX,Silver,244.01,11
83176WU8611746,TX,Silver,244.43,11
20581RZ9976100,TX,Silver,246.25,11
98691WQ7441224,TX,Silver,249.18,11
51215FL6123469,TX,Silver,249.74,11
93755ND8421136,TX,Silver,253.56,11
81374UH6870222,TX,Silver,254.51,11
17529WE0824271,TX,Silver,255.46,11
44900WT3630865,TX,Silver,263.05,11
98606HG5058715,TX,Silver,264.95,11
30803SV4030576,TX,Silver,269.08,11
51750UK9978385,TX,Silver,270.3,11
32174RC8151194,TX,Silver,271.03,11
59483NF7613594,TX,Silver,271.75,11
74409MK5202759,TX,Silver,273.38,11
34754RL8343877,TX,Silver,273.77,11
39988EK9757861,TX,Silver,277.98,11
42227SS1564237,TX,Silver,279.64,11
04001DH1710451,TX,Silver,284.71,11
09485YT5534306,TX,Silver,286.77,11
19320JY4773939,TX,Silver,294.13,11
81103BE7338596,TX,Silver,295.89,11
36956VI7724021,TX,Silver,310.12,11
96064XJ6634525,TX,Silver,313.88,11
